bag_id,pnr_id,flight_number,bag_weight_kg,bag_dimensions_cm,bag_type,special_handling,priority_tag,security_flag,bag_status,check_in_time,boarding_time
BAG03230,PNR01504,1379,26.3,70x55x35,Transfer,0,0,0,Checked In,2024-01-27T05:31:00,2024-01-27T07:20:00
BAG03231,PNR01505,1380,26.1,50x35x18,Fragile,1,0,0,Loaded,2024-01-27T17:54:00,2024-01-27T21:10:00
BAG03232,PNR01505,1380,5.4,45x30x15,Checked,0,0,0,Delivered,2024-01-27T19:05:00,2024-01-27T21:04:00
BAG03233,PNR01505,1380,5.4,70x55x35,Oversized,1,0,0,Delivered,2024-01-27T17:44:00,2024-01-27T20:50:00
BAG03234,PNR01505,1380,10.2,45x30x15,Fragile,0,0,0,Offloaded,2024-01-27T19:32:00,2024-01-27T21:02:00
BAG03235,PNR01505,1380,23.9,60x45x25,Carry-On,1,0,0,Checked In,2024-01-27T18:19:00,2024-01-27T20:59:00
BAG03236,PNR01508,1381,16.2,60x45x25,Checked,0,1,0,Delivered,2024-01-27T13:14:00,2024-01-27T13:39:00
BAG03237,PNR01508,1381,5.7,65x50x30,Checked,0,0,0,Loaded,2024-01-27T12:07:00,2024-01-27T13:48:00
BAG03238,PNR01508,1381,29,70x55x35,Fragile,0,0,0,Checked In,2024-01-27T11:01:00,2024-01-27T13:36:00
BAG03239,PNR01508,1381,13.1,70x55x35,Checked,0,0,0,Offloaded,2024-01-27T10:50:00,2024-01-27T14:04:00
BAG03240,PNR01509,1381,14.2,60x45x25,Fragile,0,0,0,Checked In,2024-01-27T13:14:00,2024-01-27T14:04:00
BAG03241,PNR01509,1381,27.9,55x40x20,Carry-On,0,1,0,Offloaded,2024-01-27T13:03:00,2024-01-27T13:42:00
BAG03242,PNR01509,1381,22.7,45x30x15,Carry-On,0,0,0,Checked In,2024-01-27T11:36:00,2024-01-27T13:43:00
BAG03243,PNR01509,1381,8.3,50x35x18,Transfer,0,0,0,In Transit,2024-01-27T12:10:00,2024-01-27T13:50:00
BAG03244,PNR01511,1381,26.6,50x35x18,Transfer,0,0,0,Loaded,2024-01-27T10:19:00,2024-01-27T13:51:00
BAG03245,PNR01511,1381,26.4,50x35x18,Checked,0,0,1,Offloaded,2024-01-27T11:01:00,2024-01-27T13:34:00
BAG03246,PNR01511,1381,5.8,60x45x25,Carry-On,1,0,0,In Transit,2024-01-27T11:07:00,2024-01-27T13:46:00
BAG03247,PNR01511,1381,26.6,70x55x35,Carry-On,0,0,0,Offloaded,2024-01-27T10:54:00,2024-01-27T13:48:00
BAG03248,PNR01511,1381,28.8,60x45x25,Gate-Check,0,0,0,Loaded,2024-01-27T11:32:00,2024-01-27T13:37:00
BAG03249,PNR01514,1382,12.6,60x45x25,Oversized,1,0,0,Offloaded,2024-01-27T04:08:00,2024-01-27T06:15:00
BAG03250,PNR01514,1382,6.1,45x30x15,Fragile,0,0,0,Checked In,2024-01-27T05:00:00,2024-01-27T06:03:00
BAG03251,PNR01514,1382,19.9,60x45x25,Priority,0,0,0,Delivered,2024-01-27T03:45:00,2024-01-27T06:20:00
BAG03252,PNR01514,1382,7.3,50x35x18,Priority,0,1,0,Offloaded,2024-01-27T03:53:00,2024-01-27T06:19:00
BAG03253,PNR01514,1382,21.4,65x50x30,Oversized,0,0,0,Offloaded,2024-01-27T03:23:00,2024-01-27T06:02:00
BAG03254,PNR01515,1382,6.2,65x50x30,Oversized,0,0,0,Checked In,2024-01-27T04:20:00,2024-01-27T06:05:00
BAG03255,PNR01515,1382,10.6,55x40x20,Oversized,0,0,0,Delivered,2024-01-27T04:04:00,2024-01-27T06:30:00
BAG03256,PNR01515,1382,24.7,50x35x18,Carry-On,0,0,0,Delivered,2024-01-27T05:01:00,2024-01-27T06:00:00
BAG03257,PNR01515,1382,15.1,50x35x18,Gate-Check,0,0,0,Offloaded,2024-01-27T03:25:00,2024-01-27T06:25:00
BAG03258,PNR01516,1382,18.9,55x40x20,Gate-Check,0,0,0,Delivered,2024-01-27T05:26:00,2024-01-27T06:06:00
BAG03259,PNR01516,1382,11,50x35x18,Priority,0,0,0,Loaded,2024-01-27T02:55:00,2024-01-27T06:25:00
BAG03260,PNR01516,1382,14,45x30x15,Fragile,0,0,0,Delivered,2024-01-27T05:40:00,2024-01-27T06:17:00
BAG03261,PNR01516,1382,22.2,60x45x25,Priority,0,0,0,In Transit,2024-01-27T03:36:00,2024-01-27T06:08:00
BAG03262,PNR01517,1383,29.1,50x35x18,Fragile,1,0,0,Loaded,2024-01-27T08:44:00,2024-01-27T11:23:00
BAG03263,PNR01518,1383,20.3,45x30x15,Transfer,0,0,0,Loaded,2024-01-27T09:09:00,2024-01-27T11:17:00
BAG03264,PNR01518,1383,18.4,50x35x18,Checked,0,0,0,Loaded,2024-01-27T08:04:00,2024-01-27T11:33:00
BAG03265,PNR01520,1383,16,65x50x30,Priority,0,0,0,Delivered,2024-01-27T08:28:00,2024-01-27T11:17:00
BAG03266,PNR01520,1383,21.7,50x35x18,Carry-On,0,0,0,Delivered,2024-01-27T09:21:00,2024-01-27T11:32:00
BAG03267,PNR01520,1383,12.6,55x40x20,Fragile,0,1,1,Loaded,2024-01-27T10:36:00,2024-01-27T11:35:00
BAG03268,PNR01521,1383,16.2,70x55x35,Carry-On,0,0,0,Offloaded,2024-01-27T10:10:00,2024-01-27T11:36:00
BAG03269,PNR01521,1383,7.1,50x35x18,Oversized,0,1,0,Loaded,2024-01-27T11:00:00,2024-01-27T11:34:00
BAG03270,PNR01521,1383,21.1,45x30x15,Priority,0,0,0,Delivered,2024-01-27T09:31:00,2024-01-27T11:43:00
BAG03271,PNR01521,1383,6.2,70x55x35,Carry-On,0,0,0,In Transit,2024-01-27T10:20:00,2024-01-27T11:37:00
BAG03272,PNR01521,1383,10.6,55x40x20,Transfer,0,0,0,Offloaded,2024-01-27T09:47:00,2024-01-27T11:32:00
BAG03273,PNR01522,1383,8.7,70x55x35,Carry-On,1,0,0,Offloaded,2024-01-27T09:51:00,2024-01-27T11:27:00
BAG03274,PNR01522,1383,23.3,50x35x18,Transfer,1,1,0,In Transit,2024-01-27T09:21:00,2024-01-27T11:38:00
BAG03275,PNR01522,1383,10.6,70x55x35,Gate-Check,0,0,0,Delivered,2024-01-27T10:09:00,2024-01-27T11:40:00
BAG03276,PNR01523,1390,21.9,70x55x35,Gate-Check,0,0,0,Loaded,2024-01-28T19:04:00,2024-01-28T21:49:00
BAG03277,PNR01523,1390,13.7,60x45x25,Carry-On,0,0,0,Offloaded,2024-01-28T19:26:00,2024-01-28T21:54:00
BAG03278,PNR01523,1390,16.1,50x35x18,Gate-Check,0,0,0,Loaded,2024-01-28T20:59:00,2024-01-28T21:43:00
BAG03279,PNR01525,1390,19.7,70x55x35,Gate-Check,0,0,0,Checked In,2024-01-28T19:28:00,2024-01-28T21:51:00
BAG03280,PNR01528,1391,20.3,60x45x25,Gate-Check,0,1,0,Checked In,2024-01-28T04:40:00,2024-01-28T06:22:00
BAG03281,PNR01528,1391,7,65x50x30,Oversized,0,1,0,Checked In,2024-01-28T03:15:00,2024-01-28T06:22:00
BAG03282,PNR01528,1391,15.2,70x55x35,Oversized,0,0,0,In Transit,2024-01-28T05:34:00,2024-01-28T06:36:00
BAG03283,PNR01528,1391,8.9,45x30x15,Checked,0,0,0,Delivered,2024-01-28T03:04:00,2024-01-28T06:38:00
BAG03284,PNR01529,1392,28.6,65x50x30,Carry-On,1,0,0,In Transit,2024-01-28T08:18:00,2024-01-28T10:24:00
BAG03285,PNR01529,1392,24.4,65x50x30,Gate-Check,1,0,0,In Transit,2024-01-28T07:42:00,2024-01-28T10:48:00
BAG03286,PNR01529,1392,26.5,70x55x35,Oversized,0,0,0,Delivered,2024-01-28T08:40:00,2024-01-28T10:39:00
BAG03287,PNR01531,1392,11.6,55x40x20,Gate-Check,0,0,0,Offloaded,2024-01-28T08:25:00,2024-01-28T10:42:00
BAG03288,PNR01531,1392,31,55x40x20,Carry-On,0,0,0,Offloaded,2024-01-28T09:08:00,2024-01-28T10:42:00
BAG03289,PNR01531,1392,27.9,65x50x30,Priority,0,0,0,In Transit,2024-01-28T09:02:00,2024-01-28T10:23:00
BAG03290,PNR01532,1392,7.6,55x40x20,Fragile,0,0,0,In Transit,2024-01-28T09:27:00,2024-01-28T10:34:00
BAG03291,PNR01532,1392,30.2,45x30x15,Checked,0,0,0,In Transit,2024-01-28T09:44:00,2024-01-28T10:52:00
BAG03292,PNR01532,1392,26.8,50x35x18,Fragile,1,0,0,Loaded,2024-01-28T08:32:00,2024-01-28T10:20:00
BAG03293,PNR01533,1393,13.9,60x45x25,Priority,0,0,0,Offloaded,2024-01-28T19:00:00,2024-01-28T21:33:00
BAG03294,PNR01533,1393,24.1,60x45x25,Checked,0,0,0,Loaded,2024-01-28T18:40:00,2024-01-28T21:22:00
BAG03295,PNR01533,1393,12.6,65x50x30,Transfer,0,0,0,In Transit,2024-01-28T20:10:00,2024-01-28T21:06:00
BAG03296,PNR01534,1393,18.7,65x50x30,Checked,0,0,0,Offloaded,2024-01-28T19:25:00,2024-01-28T21:14:00
BAG03297,PNR01534,1393,31.2,65x50x30,Priority,1,0,0,Checked In,2024-01-28T20:21:00,2024-01-28T21:37:00
BAG03298,PNR01535,1393,21.9,65x50x30,Oversized,1,0,0,Checked In,2024-01-28T19:58:00,2024-01-28T21:29:00
BAG03299,PNR01536,1393,12.8,45x30x15,Checked,0,0,0,In Transit,2024-01-28T17:50:00,2024-01-28T21:27:00
BAG03300,PNR01536,1393,16.8,70x55x35,Oversized,0,0,0,Loaded,2024-01-28T18:27:00,2024-01-28T21:17:00
BAG03301,PNR01536,1393,18.7,70x55x35,Oversized,0,0,0,Delivered,2024-01-28T18:24:00,2024-01-28T21:22:00
BAG03302,PNR01536,1393,8.7,60x45x25,Gate-Check,1,0,0,Loaded,2024-01-28T18:30:00,2024-01-28T21:28:00
BAG03303,PNR01538,1393,29.9,45x30x15,Checked,0,0,0,In Transit,2024-01-28T20:07:00,2024-01-28T21:05:00
BAG03304,PNR01538,1393,6.3,50x35x18,Checked,0,0,0,In Transit,2024-01-28T20:30:00,2024-01-28T21:12:00
BAG03305,PNR01538,1393,19.3,55x40x20,Oversized,0,0,0,Checked In,2024-01-28T20:41:00,2024-01-28T21:37:00
BAG03306,PNR01538,1393,18.5,45x30x15,Gate-Check,0,0,0,Delivered,2024-01-28T19:46:00,2024-01-28T21:37:00
BAG03307,PNR01541,1394,16.6,65x50x30,Carry-On,0,0,0,Offloaded,2024-01-28T06:47:00,2024-01-28T10:29:00
BAG03308,PNR01541,1394,7,70x55x35,Checked,0,0,0,Loaded,2024-01-28T07:06:00,2024-01-28T10:07:00
BAG03309,PNR01541,1394,25.8,50x35x18,Transfer,0,0,0,In Transit,2024-01-28T07:07:00,2024-01-28T09:58:00
BAG03310,PNR01541,1394,22,70x55x35,Oversized,0,0,0,Loaded,2024-01-28T08:45:00,2024-01-28T09:56:00
BAG03311,PNR01541,1394,28,50x35x18,Oversized,1,0,0,Offloaded,2024-01-28T07:51:00,2024-01-28T10:24:00
BAG03312,PNR01542,1394,8.7,60x45x25,Carry-On,0,0,0,Loaded,2024-01-28T07:58:00,2024-01-28T10:04:00
BAG03313,PNR01542,1394,31.8,50x35x18,Transfer,0,0,0,Checked In,2024-01-28T08:25:00,2024-01-28T10:27:00
BAG03314,PNR01542,1394,29.2,70x55x35,Fragile,0,0,0,Offloaded,2024-01-28T09:36:00,2024-01-28T10:30:00
BAG03315,PNR01543,1394,28.6,50x35x18,Transfer,0,0,0,Offloaded,2024-01-28T09:20:00,2024-01-28T10:21:00
BAG03316,PNR01543,1394,27.5,70x55x35,Checked,0,0,0,Delivered,2024-01-28T06:57:00,2024-01-28T10:25:00
BAG03317,PNR01545,1394,21.7,55x40x20,Carry-On,0,1,0,Delivered,2024-01-28T09:15:00,2024-01-28T10:10:00
BAG03318,PNR01545,1394,21.8,65x50x30,Gate-Check,0,0,0,Loaded,2024-01-28T06:49:00,2024-01-28T10:29:00
BAG03319,PNR01545,1394,13,45x30x15,Checked,1,0,0,In Transit,2024-01-28T08:00:00,2024-01-28T10:08:00
BAG03320,PNR01545,1394,30.2,70x55x35,Carry-On,0,0,0,Offloaded,2024-01-28T06:51:00,2024-01-28T09:57:00
BAG03321,PNR01545,1394,5.5,45x30x15,Fragile,0,0,0,Offloaded,2024-01-28T07:53:00,2024-01-28T10:13:00
BAG03322,PNR01546,1394,27.1,70x55x35,Carry-On,0,0,0,In Transit,2024-01-28T08:43:00,2024-01-28T10:16:00
BAG03323,PNR01546,1394,27.6,45x30x15,Fragile,0,0,0,Loaded,2024-01-28T08:37:00,2024-01-28T10:28:00
BAG03324,PNR01547,1394,17.2,50x35x18,Gate-Check,0,0,0,Delivered,2024-01-28T07:41:00,2024-01-28T10:28:00
BAG03325,PNR01547,1394,16.8,45x30x15,Carry-On,0,1,0,Delivered,2024-01-28T07:16:00,2024-01-28T10:22:00
BAG03326,PNR01547,1394,25.9,45x30x15,Oversized,0,0,0,Offloaded,2024-01-28T07:28:00,2024-01-28T10:15:00
BAG03327,PNR01547,1394,27.8,45x30x15,Priority,0,0,0,Offloaded,2024-01-28T07:46:00,2024-01-28T10:17:00
BAG03328,PNR01547,1394,17.3,50x35x18,Carry-On,0,1,0,Offloaded,2024-01-28T08:53:00,2024-01-28T10:10:00
BAG03329,PNR01548,1394,21.6,45x30x15,Gate-Check,0,0,0,Loaded,2024-01-28T08:10:00,2024-01-28T10:17:00
BAG03330,PNR01548,1394,6.7,50x35x18,Checked,0,0,0,Offloaded,2024-01-28T09:16:00,2024-01-28T09:57:00
BAG03331,PNR01548,1394,22.6,60x45x25,Fragile,0,0,0,In Transit,2024-01-28T08:08:00,2024-01-28T10:21:00
BAG03332,PNR01549,1395,25.6,65x50x30,Oversized,0,0,0,Offloaded,2024-01-28T18:26:00,2024-01-28T21:39:00
BAG03333,PNR01549,1395,5.6,55x40x20,Priority,1,0,0,Delivered,2024-01-28T20:01:00,2024-01-28T21:20:00
BAG03334,PNR01549,1395,14.8,45x30x15,Fragile,0,0,0,Checked In,2024-01-28T18:20:00,2024-01-28T21:16:00
BAG03335,PNR01550,1395,20.8,50x35x18,Fragile,1,0,0,Checked In,2024-01-28T19:50:00,2024-01-28T21:20:00
BAG03336,PNR01550,1395,7.5,70x55x35,Transfer,1,0,0,Delivered,2024-01-28T18:39:00,2024-01-28T21:22:00
BAG03337,PNR01550,1395,7.6,45x30x15,Fragile,0,0,1,Delivered,2024-01-28T20:09:00,2024-01-28T21:20:00
BAG03338,PNR01550,1395,21.8,60x45x25,Priority,0,0,0,Delivered,2024-01-28T19:08:00,2024-01-28T21:34:00
BAG03339,PNR01551,1395,19.2,70x55x35,Gate-Check,0,0,0,Checked In,2024-01-28T19:57:00,2024-01-28T21:40:00
BAG03340,PNR01551,1395,10.1,45x30x15,Transfer,0,0,0,In Transit,2024-01-28T17:51:00,2024-01-28T21:10:00
BAG03341,PNR01552,1395,14.4,50x35x18,Gate-Check,0,1,0,Delivered,2024-01-28T20:11:00,2024-01-28T21:09:00
BAG03342,PNR01552,1395,13.1,50x35x18,Gate-Check,0,0,0,Offloaded,2024-01-28T19:42:00,2024-01-28T21:27:00
BAG03343,PNR01552,1395,19.4,55x40x20,Gate-Check,0,0,0,Checked In,2024-01-28T19:42:00,2024-01-28T21:06:00
BAG03344,PNR01553,1395,26.5,60x45x25,Priority,1,1,0,Delivered,2024-01-28T20:38:00,2024-01-28T21:10:00
BAG03345,PNR01553,1395,22,70x55x35,Oversized,0,0,1,Delivered,2024-01-28T18:22:00,2024-01-28T21:27:00
BAG03346,PNR01553,1395,28.5,55x40x20,Checked,1,0,0,In Transit,2024-01-28T20:25:00,2024-01-28T21:07:00
BAG03347,PNR01554,1395,27.6,55x40x20,Fragile,0,0,0,Delivered,2024-01-28T17:50:00,2024-01-28T21:24:00
BAG03348,PNR01554,1395,10.4,55x40x20,Checked,0,0,0,Offloaded,2024-01-28T18:49:00,2024-01-28T21:37:00
BAG03349,PNR01554,1395,14.6,50x35x18,Oversized,0,0,0,Checked In,2024-01-28T17:54:00,2024-01-28T21:37:00
BAG03350,PNR01554,1395,8.4,70x55x35,Transfer,0,0,0,Delivered,2024-01-28T17:57:00,2024-01-28T21:40:00
BAG03351,PNR01555,1395,15.4,60x45x25,Checked,0,0,0,Loaded,2024-01-28T18:49:00,2024-01-28T21:21:00
BAG03352,PNR01555,1395,13.9,70x55x35,Gate-Check,1,0,0,Offloaded,2024-01-28T20:42:00,2024-01-28T21:13:00
BAG03353,PNR01555,1395,31.7,65x50x30,Gate-Check,0,1,0,In Transit,2024-01-28T17:51:00,2024-01-28T21:11:00
BAG03354,PNR01556,1395,26.9,45x30x15,Carry-On,0,0,0,In Transit,2024-01-28T19:18:00,2024-01-28T21:14:00
BAG03355,PNR01556,1395,9.7,55x40x20,Transfer,0,0,0,Delivered,2024-01-28T20:06:00,2024-01-28T21:10:00
BAG03356,PNR01556,1395,13.9,60x45x25,Checked,1,0,0,In Transit,2024-01-28T20:50:00,2024-01-28T21:35:00
BAG03357,PNR01557,1396,8.8,55x40x20,Fragile,0,0,0,Delivered,2024-01-28T14:53:00,2024-01-28T17:12:00
BAG03358,PNR01557,1396,17.5,45x30x15,Gate-Check,1,0,0,Checked In,2024-01-28T14:18:00,2024-01-28T16:49:00
BAG03359,PNR01557,1396,32,70x55x35,Fragile,0,0,0,Delivered,2024-01-28T13:57:00,2024-01-28T16:45:00
BAG03360,PNR01560,1396,24.7,50x35x18,Checked,0,0,0,Checked In,2024-01-28T16:18:00,2024-01-28T17:17:00
BAG03361,PNR01560,1396,24.5,55x40x20,Checked,0,0,0,Offloaded,2024-01-28T16:00:00,2024-01-28T16:56:00
BAG03362,PNR01561,1397,5.9,65x50x30,Transfer,0,0,0,In Transit,2024-01-28T14:52:00,2024-01-28T16:31:00
BAG03363,PNR01561,1397,6.1,65x50x30,Transfer,1,0,0,Checked In,2024-01-28T15:05:00,2024-01-28T16:26:00
BAG03364,PNR01562,1397,7.9,60x45x25,Fragile,0,0,0,Checked In,2024-01-28T15:25:00,2024-01-28T16:20:00
BAG03365,PNR01562,1397,31.3,70x55x35,Priority,1,0,0,Offloaded,2024-01-28T14:29:00,2024-01-28T16:22:00
BAG03366,PNR01563,1397,6.8,55x40x20,Fragile,0,0,0,Checked In,2024-01-28T15:20:00,2024-01-28T16:22:00
BAG03367,PNR01563,1397,6.2,70x55x35,Carry-On,1,0,0,In Transit,2024-01-28T13:10:00,2024-01-28T16:22:00
BAG03368,PNR01564,1397,31.2,45x30x15,Transfer,0,0,0,Delivered,2024-01-28T14:52:00,2024-01-28T16:47:00
BAG03369,PNR01565,1397,10.4,50x35x18,Checked,0,0,0,Delivered,2024-01-28T15:06:00,2024-01-28T16:51:00
BAG03370,PNR01565,1397,17.5,70x55x35,Gate-Check,1,0,0,Offloaded,2024-01-28T15:24:00,2024-01-28T16:24:00
BAG03371,PNR01569,1399,25.7,45x30x15,Checked,0,0,0,Offloaded,2024-01-28T18:00:00,2024-01-28T19:40:00
BAG03372,PNR01569,1399,27.3,45x30x15,Transfer,0,0,0,Offloaded,2024-01-28T18:02:00,2024-01-28T19:27:00
BAG03373,PNR01570,1399,15.9,45x30x15,Priority,0,0,0,Offloaded,2024-01-28T16:57:00,2024-01-28T19:17:00
BAG03374,PNR01571,1399,6.5,55x40x20,Gate-Check,0,0,0,Checked In,2024-01-28T16:29:00,2024-01-28T19:26:00
BAG03375,PNR01572,1399,29.7,65x50x30,Gate-Check,0,0,0,In Transit,2024-01-28T17:13:00,2024-01-28T19:44:00
BAG03376,PNR01572,1399,20.4,70x55x35,Gate-Check,1,0,0,Checked In,2024-01-28T17:53:00,2024-01-28T19:24:00
BAG03377,PNR01573,1399,21.7,70x55x35,Gate-Check,0,0,0,Loaded,2024-01-28T17:57:00,2024-01-28T19:35:00
BAG03378,PNR01574,1400,30.6,60x45x25,Fragile,0,0,0,Loaded,2024-01-28T12:29:00,2024-01-28T13:42:00
BAG03379,PNR01574,1400,21.4,45x30x15,Oversized,0,0,0,Delivered,2024-01-28T10:41:00,2024-01-28T13:53:00
BAG03380,PNR01576,1400,14.4,65x50x30,Oversized,0,1,0,Offloaded,2024-01-28T12:17:00,2024-01-28T13:30:00
BAG03381,PNR01576,1400,12.3,50x35x18,Oversized,0,0,0,In Transit,2024-01-28T10:53:00,2024-01-28T13:29:00
BAG03382,PNR01576,1400,28.2,60x45x25,Checked,0,0,0,Checked In,2024-01-28T10:24:00,2024-01-28T13:46:00
BAG03383,PNR01576,1400,8.4,65x50x30,Checked,0,0,0,In Transit,2024-01-28T11:53:00,2024-01-28T13:41:00
BAG03384,PNR01576,1400,11.6,50x35x18,Oversized,0,0,0,In Transit,2024-01-28T12:48:00,2024-01-28T13:33:00
BAG03385,PNR01577,1400,31.6,70x55x35,Carry-On,1,0,0,Loaded,2024-01-28T12:59:00,2024-01-28T13:44:00
BAG03386,PNR01578,1400,10.7,45x30x15,Gate-Check,0,0,0,In Transit,2024-01-28T11:52:00,2024-01-28T13:42:00
BAG03387,PNR01579,1401,14.8,55x40x20,Gate-Check,1,0,0,In Transit,2024-01-28T18:05:00,2024-01-28T18:50:00
BAG03388,PNR01579,1401,11.6,65x50x30,Transfer,0,1,0,Checked In,2024-01-28T16:12:00,2024-01-28T18:55:00
BAG03389,PNR01580,1401,20,60x45x25,Transfer,1,0,0,Offloaded,2024-01-28T15:32:00,2024-01-28T18:56:00
BAG03390,PNR01580,1401,6,60x45x25,Transfer,0,0,0,In Transit,2024-01-28T17:06:00,2024-01-28T18:43:00
BAG03391,PNR01580,1401,23.3,50x35x18,Priority,1,0,0,Loaded,2024-01-28T16:46:00,2024-01-28T18:45:00
BAG03392,PNR01580,1401,17.9,45x30x15,Gate-Check,0,1,0,Delivered,2024-01-28T17:00:00,2024-01-28T18:50:00
BAG03393,PNR01580,1401,18.7,65x50x30,Fragile,0,0,0,Offloaded,2024-01-28T15:54:00,2024-01-28T18:56:00
BAG03394,PNR01581,1401,22.1,45x30x15,Fragile,0,0,0,Offloaded,2024-01-28T16:28:00,2024-01-28T18:29:00
BAG03395,PNR01581,1401,30.4,60x45x25,Carry-On,0,0,0,Offloaded,2024-01-28T15:33:00,2024-01-28T18:43:00
BAG03396,PNR01582,1401,13.1,65x50x30,Checked,0,0,0,Loaded,2024-01-28T16:45:00,2024-01-28T18:37:00
BAG03397,PNR01582,1401,29.4,70x55x35,Priority,0,0,0,Loaded,2024-01-28T18:03:00,2024-01-28T18:33:00
BAG03398,PNR01582,1401,11.5,50x35x18,Gate-Check,0,0,0,Offloaded,2024-01-28T16:45:00,2024-01-28T18:41:00
BAG03399,PNR01583,1401,19.8,55x40x20,Gate-Check,0,0,0,Loaded,2024-01-28T18:06:00,2024-01-28T18:44:00
BAG03400,PNR01583,1401,9.2,45x30x15,Transfer,0,0,0,Offloaded,2024-01-28T17:46:00,2024-01-28T18:55:00
BAG03401,PNR01583,1401,25.1,55x40x20,Oversized,0,0,0,Loaded,2024-01-28T15:35:00,2024-01-28T18:44:00
BAG03402,PNR01584,1402,20.8,45x30x15,Priority,0,0,0,In Transit,2024-01-28T13:13:00,2024-01-28T15:50:00
BAG03403,PNR01584,1402,25.3,65x50x30,Oversized,0,0,0,In Transit,2024-01-28T15:34:00,2024-01-28T15:59:00
BAG03404,PNR01584,1402,23.3,50x35x18,Gate-Check,0,0,0,In Transit,2024-01-28T15:24:00,2024-01-28T15:56:00
BAG03405,PNR01585,1402,12.6,45x30x15,Checked,1,0,0,In Transit,2024-01-28T14:36:00,2024-01-28T15:56:00
BAG03406,PNR01585,1402,12.3,60x45x25,Priority,0,1,0,Loaded,2024-01-28T14:47:00,2024-01-28T16:11:00
BAG03407,PNR01585,1402,30.1,60x45x25,Carry-On,0,0,0,Delivered,2024-01-28T14:26:00,2024-01-28T16:10:00
BAG03408,PNR01586,1402,13.7,60x45x25,Gate-Check,1,0,0,Offloaded,2024-01-28T13:02:00,2024-01-28T16:00:00
BAG03409,PNR01586,1402,18.4,45x30x15,Checked,0,0,0,Loaded,2024-01-28T13:40:00,2024-01-28T15:50:00
BAG03410,PNR01587,1402,8.7,45x30x15,Gate-Check,0,0,0,Offloaded,2024-01-28T15:12:00,2024-01-28T16:01:00
BAG03411,PNR01588,1402,21.2,55x40x20,Fragile,0,0,0,Offloaded,2024-01-28T14:43:00,2024-01-28T16:09:00
BAG03412,PNR01588,1402,29.2,55x40x20,Gate-Check,0,0,0,Loaded,2024-01-28T14:07:00,2024-01-28T15:50:00
BAG03413,PNR01588,1402,10.4,65x50x30,Fragile,1,0,0,Offloaded,2024-01-28T13:08:00,2024-01-28T16:16:00
BAG03414,PNR01588,1402,14.3,55x40x20,Oversized,0,0,0,Loaded,2024-01-28T13:20:00,2024-01-28T15:59:00
BAG03415,PNR01589,1402,18.4,55x40x20,Checked,0,0,0,Offloaded,2024-01-28T14:54:00,2024-01-28T16:07:00
BAG03416,PNR01589,1402,27.3,50x35x18,Priority,0,0,0,Delivered,2024-01-28T13:09:00,2024-01-28T16:00:00
BAG03417,PNR01589,1402,9.6,55x40x20,Fragile,0,0,0,Delivered,2024-01-28T14:26:00,2024-01-28T16:13:00
BAG03418,PNR01589,1402,14,45x30x15,Fragile,0,0,0,Delivered,2024-01-28T13:19:00,2024-01-28T16:23:00
BAG03419,PNR01590,1403,10.2,65x50x30,Checked,0,0,0,Loaded,2024-01-28T11:39:00,2024-01-28T12:38:00
BAG03420,PNR01591,1403,12.2,65x50x30,Gate-Check,0,1,0,Checked In,2024-01-28T09:31:00,2024-01-28T12:52:00
BAG03421,PNR01591,1403,25,50x35x18,Checked,0,0,0,Loaded,2024-01-28T10:48:00,2024-01-28T12:54:00
BAG03422,PNR01591,1403,30,70x55x35,Carry-On,0,0,0,Loaded,2024-01-28T11:01:00,2024-01-28T12:47:00
BAG03423,PNR01592,1403,9.4,55x40x20,Fragile,0,0,0,Checked In,2024-01-28T09:11:00,2024-01-28T12:25:00
BAG03424,PNR01592,1403,5.9,65x50x30,Carry-On,0,0,0,In Transit,2024-01-28T11:16:00,2024-01-28T12:54:00
BAG03425,PNR01592,1403,31.1,45x30x15,Oversized,0,0,0,Loaded,2024-01-28T09:36:00,2024-01-28T12:48:00
BAG03426,PNR01592,1403,23.1,70x55x35,Priority,0,0,0,In Transit,2024-01-28T11:47:00,2024-01-28T12:21:00
BAG03427,PNR01592,1403,26.8,55x40x20,Transfer,1,0,0,Checked In,2024-01-28T11:44:00,2024-01-28T12:22:00
BAG03428,PNR01593,1404,5.7,45x30x15,Carry-On,1,0,0,Offloaded,2024-01-28T04:44:00,2024-01-28T06:15:00
BAG03429,PNR01593,1404,16.4,50x35x18,Oversized,0,0,0,Offloaded,2024-01-28T05:00:00,2024-01-28T06:04:00
BAG03430,PNR01593,1404,14.1,50x35x18,Gate-Check,0,0,0,Delivered,2024-01-28T03:08:00,2024-01-28T06:35:00
BAG03431,PNR01594,1404,8.6,55x40x20,Oversized,0,0,0,Checked In,2024-01-28T04:17:00,2024-01-28T06:09:00
BAG03432,PNR01595,1404,29.7,55x40x20,Checked,0,0,0,Checked In,2024-01-28T05:39:00,2024-01-28T06:19:00
BAG03433,PNR01596,1404,10.9,50x35x18,Carry-On,0,0,0,Checked In,2024-01-28T03:53:00,2024-01-28T06:06:00
BAG03434,PNR01596,1404,22.8,65x50x30,Transfer,0,1,0,Offloaded,2024-01-28T04:19:00,2024-01-28T06:14:00
BAG03435,PNR01596,1404,14.3,50x35x18,Oversized,0,0,0,Offloaded,2024-01-28T02:49:00,2024-01-28T06:20:00
