pnr_id,company_id,flight_number,scheduled_departure_date_local,passenger_count,special_service_requests,meal_preference,wheelchair_assistance,unaccompanied_minor,pet_travel,group_booking
PNR02262,UA,1580,2024-02-03,4,4,Vegan,0,0,0,0
PNR02263,UA,1580,2024-02-03,6,4,Vegetarian,1,0,0,1
PNR02264,UA,1580,2024-02-03,5,3,Kosher,0,0,0,0
PNR02265,UA,1581,2024-02-03,6,3,Vegetarian,0,0,0,0
PNR02266,UA,1581,2024-02-03,4,3,Vegan,0,0,0,0
PNR02267,UA,1581,2024-02-03,3,4,Gluten-Free,0,0,0,0
PNR02268,UA,1582,2024-02-03,3,1,Vegan,0,0,0,0
PNR02269,UA,1582,2024-02-03,2,2,Halal,0,0,1,0
PNR02270,UA,1582,2024-02-03,6,1,Vegetarian,0,0,0,0
PNR02271,UA,1583,2024-02-03,5,2,Halal,0,0,0,0
PNR02272,UA,1583,2024-02-03,1,3,Low-Sodium,0,0,0,0
PNR02273,UA,1583,2024-02-03,3,4,Vegetarian,0,0,0,0
PNR02274,UA,1583,2024-02-03,6,1,Kosher,0,0,0,1
PNR02275,UA,1583,2024-02-03,1,2,Gluten-Free,0,0,0,0
PNR02276,UA,1583,2024-02-03,3,1,Vegan,0,0,0,0
PNR02277,UA,1584,2024-02-03,6,4,Kosher,0,0,0,0
PNR02278,UA,1584,2024-02-03,2,4,Diabetic,0,0,0,0
PNR02279,UA,1584,2024-02-03,5,2,Low-Sodium,0,0,0,1
PNR02280,UA,1584,2024-02-03,2,2,Halal,0,0,0,0
PNR02281,UA,1585,2024-02-03,4,2,Kosher,0,0,0,0
PNR02282,UA,1585,2024-02-03,2,4,Gluten-Free,0,0,0,0
PNR02283,UA,1585,2024-02-03,1,1,Vegetarian,0,0,0,0
PNR02284,UA,1585,2024-02-03,1,2,Vegan,0,0,0,0
PNR02285,UA,1585,2024-02-03,6,4,Halal,0,0,0,0
PNR02286,UA,1585,2024-02-03,4,0,Gluten-Free,0,0,0,1
PNR02287,UA,1585,2024-02-03,3,2,Vegan,0,0,0,0
PNR02288,UA,1586,2024-02-03,2,1,Kosher,0,0,0,0
PNR02289,UA,1586,2024-02-03,5,1,Vegetarian,0,0,0,0
PNR02290,UA,1586,2024-02-03,3,4,Vegan,0,0,0,0
PNR02291,UA,1586,2024-02-03,6,0,Low-Sodium,0,0,0,0
PNR02292,UA,1586,2024-02-03,2,0,Low-Sodium,0,1,0,0
PNR02293,UA,1586,2024-02-03,4,3,Vegetarian,0,0,0,0
PNR02294,UA,1586,2024-02-03,4,2,Kosher,0,0,0,0
PNR02295,UA,1586,2024-02-03,4,3,Vegan,1,0,0,0
PNR02296,UA,1587,2024-02-03,5,1,Vegetarian,0,0,0,0
PNR02297,UA,1587,2024-02-03,3,2,Vegan,0,0,0,0
PNR02298,UA,1587,2024-02-03,4,1,Gluten-Free,1,0,1,0
PNR02299,UA,1587,2024-02-03,1,2,Vegetarian,0,0,0,0
PNR02300,UA,1587,2024-02-03,5,3,Low-Sodium,0,0,0,0
PNR02301,UA,1588,2024-02-03,5,3,Halal,0,0,0,1
PNR02302,UA,1588,2024-02-03,1,0,Gluten-Free,1,0,0,0
PNR02303,UA,1588,2024-02-03,1,3,Halal,0,0,0,0
PNR02304,UA,1588,2024-02-03,2,0,Gluten-Free,0,0,0,0
PNR02305,UA,1588,2024-02-03,3,3,Low-Sodium,0,0,0,0
PNR02306,UA,1588,2024-02-03,2,1,Vegan,1,0,0,0
PNR02307,UA,1588,2024-02-03,1,2,Halal,1,0,0,0
PNR02308,UA,1588,2024-02-03,6,3,Kosher,0,0,0,0
PNR02309,UA,1600,2024-02-04,4,0,Halal,0,0,0,0
PNR02310,UA,1600,2024-02-04,5,2,Gluten-Free,0,0,1,0
PNR02311,UA,1600,2024-02-04,5,3,Vegetarian,0,0,0,0
PNR02312,UA,1600,2024-02-04,4,3,Low-Sodium,0,0,0,0
PNR02313,UA,1601,2024-02-04,5,0,Halal,0,0,0,0
PNR02314,UA,1601,2024-02-04,2,3,Kosher,0,0,0,0
PNR02315,UA,1601,2024-02-04,4,1,Gluten-Free,0,0,0,0
PNR02316,UA,1602,2024-02-04,3,1,Kosher,0,0,0,0
PNR02317,UA,1602,2024-02-04,3,2,Diabetic,0,0,0,0
PNR02318,UA,1602,2024-02-04,3,4,Low-Sodium,0,0,0,0
PNR02319,UA,1602,2024-02-04,6,0,Vegetarian,0,0,0,0
PNR02320,UA,1603,2024-02-04,3,3,Diabetic,0,1,0,0
PNR02321,UA,1603,2024-02-04,6,4,Gluten-Free,0,0,0,0
PNR02322,UA,1603,2024-02-04,3,1,Low-Sodium,0,0,0,0
PNR02323,UA,1604,2024-02-04,5,1,Kosher,0,0,0,0
PNR02324,UA,1604,2024-02-04,6,1,Halal,0,0,0,0
PNR02325,UA,1604,2024-02-04,1,1,Gluten-Free,0,0,0,0
PNR02326,UA,1604,2024-02-04,3,3,Gluten-Free,0,0,0,0
PNR02327,UA,1604,2024-02-04,1,4,Gluten-Free,0,0,0,0
PNR02328,UA,1605,2024-02-04,4,2,Vegetarian,0,0,0,0
PNR02329,UA,1605,2024-02-04,3,3,Diabetic,0,0,0,0
PNR02330,UA,1605,2024-02-04,1,1,Diabetic,0,0,0,0
PNR02331,UA,1605,2024-02-04,2,4,Gluten-Free,0,0,0,0
PNR02332,UA,1606,2024-02-04,3,3,Kosher,0,0,0,0
PNR02333,UA,1606,2024-02-04,1,3,Low-Sodium,0,0,0,0
PNR02334,UA,1606,2024-02-04,4,4,Low-Sodium,0,0,0,1
PNR02335,UA,1606,2024-02-04,5,1,Diabetic,0,0,0,0
PNR02336,UA,1607,2024-02-04,2,3,Kosher,0,0,0,0
PNR02337,UA,1607,2024-02-04,5,3,Halal,0,0,0,0
PNR02338,UA,1607,2024-02-04,1,2,Standard,0,0,0,0
PNR02339,UA,1608,2024-02-04,6,2,Vegan,0,0,0,0
PNR02340,UA,1608,2024-02-04,5,4,Halal,0,0,0,0
PNR02341,UA,1608,2024-02-04,5,2,Standard,0,0,0,0
PNR02342,UA,1608,2024-02-04,1,4,Kosher,0,0,0,0
PNR02343,UA,1609,2024-02-04,1,4,Halal,1,0,0,0
PNR02344,UA,1609,2024-02-04,4,3,Halal,0,0,0,0
PNR02345,UA,1609,2024-02-04,5,0,Kosher,0,0,0,0
PNR02346,UA,1609,2024-02-04,2,4,Vegan,0,0,0,0
PNR02347,UA,1610,2024-02-04,1,4,Vegetarian,0,0,0,0
PNR02348,UA,1610,2024-02-04,4,0,Halal,0,0,0,0
PNR02349,UA,1610,2024-02-04,4,3,Standard,0,0,0,1
PNR02350,UA,1610,2024-02-04,6,2,Diabetic,0,0,0,1
PNR02351,UA,1610,2024-02-04,4,0,Vegetarian,0,0,0,0
PNR02352,UA,1610,2024-02-04,4,2,Halal,1,0,1,1
PNR02353,UA,1611,2024-02-04,6,1,Vegan,0,0,0,0
PNR02354,UA,1611,2024-02-04,2,3,Vegan,0,0,0,0
PNR02355,UA,1611,2024-02-04,5,0,Diabetic,0,0,0,0
PNR02356,UA,1611,2024-02-04,3,0,Vegan,0,0,0,0
PNR02357,UA,1612,2024-02-04,1,3,Vegetarian,0,0,0,0
PNR02358,UA,1612,2024-02-04,5,0,Standard,0,0,0,0
PNR02359,UA,1612,2024-02-04,1,1,Kosher,1,0,1,0
PNR02360,UA,1612,2024-02-04,6,3,Kosher,0,0,0,0
PNR02361,UA,1612,2024-02-04,2,3,Low-Sodium,0,0,0,0
PNR02362,UA,1612,2024-02-04,5,0,Standard,0,0,0,1
PNR02363,UA,1612,2024-02-04,6,3,Halal,0,0,0,0
PNR02364,UA,1613,2024-02-04,4,1,Low-Sodium,0,0,0,0
PNR02365,UA,1613,2024-02-04,2,2,Low-Sodium,0,0,0,0
PNR02366,UA,1613,2024-02-04,2,0,Kosher,0,0,0,0
PNR02367,UA,1613,2024-02-04,3,3,Vegan,0,0,0,0
PNR02368,UA,1613,2024-02-04,4,4,Halal,0,1,0,0
PNR02369,UA,1613,2024-02-04,2,3,Halal,0,0,0,0
PNR02370,UA,1613,2024-02-04,6,0,Vegetarian,1,0,0,0
PNR02371,UA,1614,2024-02-04,2,3,Gluten-Free,0,0,0,0
PNR02372,UA,1614,2024-02-04,2,3,Halal,1,0,0,0
PNR02373,UA,1614,2024-02-04,4,1,Kosher,0,0,0,0
PNR02374,UA,1614,2024-02-04,1,4,Vegetarian,0,0,0,0
PNR02375,UA,1614,2024-02-04,6,1,Diabetic,0,0,0,1
PNR02376,UA,1614,2024-02-04,1,2,Low-Sodium,0,0,0,0
PNR02377,UA,1614,2024-02-04,5,3,Kosher,0,0,0,0
PNR02378,UA,1614,2024-02-04,5,3,Diabetic,0,0,0,0
PNR02379,UA,1615,2024-02-04,6,4,Vegetarian,0,0,0,0
PNR02380,UA,1615,2024-02-04,6,0,Kosher,0,0,0,0
PNR02381,UA,1615,2024-02-04,6,0,Low-Sodium,0,0,0,0
PNR02382,UA,1615,2024-02-04,2,4,Gluten-Free,0,0,0,0
PNR02383,UA,1616,2024-02-04,6,0,Diabetic,0,0,0,1
PNR02384,UA,1616,2024-02-04,4,1,Kosher,0,0,0,0
PNR02385,UA,1616,2024-02-04,6,1,Gluten-Free,0,0,0,0
PNR02386,UA,1616,2024-02-04,6,3,Diabetic,1,0,0,0
PNR02387,UA,1616,2024-02-04,2,2,Gluten-Free,0,0,0,0
PNR02388,UA,1616,2024-02-04,2,2,Diabetic,0,0,0,0
PNR02389,UA,1616,2024-02-04,4,0,Halal,0,0,0,0
PNR02390,UA,1616,2024-02-04,2,1,Vegan,0,1,1,0
PNR02391,UA,1617,2024-02-04,5,2,Vegan,0,0,0,1
PNR02392,UA,1617,2024-02-04,3,1,Diabetic,0,0,0,0
PNR02393,UA,1617,2024-02-04,1,0,Standard,0,0,1,0
PNR02394,UA,1617,2024-02-04,5,3,Kosher,0,0,0,0
PNR02395,UA,1617,2024-02-04,6,2,Vegetarian,0,0,0,0
PNR02396,UA,1617,2024-02-04,3,3,Vegetarian,0,0,0,0
PNR02397,UA,1618,2024-02-04,5,3,Low-Sodium,0,0,0,0
PNR02398,UA,1618,2024-02-04,3,0,Vegetarian,0,0,1,0
PNR02399,UA,1618,2024-02-04,4,0,Vegan,0,0,0,0
PNR02400,UA,1618,2024-02-04,4,3,Halal,0,0,0,0
PNR02401,UA,1618,2024-02-04,1,4,Gluten-Free,0,0,0,0
PNR02402,UA,1619,2024-02-04,1,1,Diabetic,0,1,0,0
PNR02403,UA,1619,2024-02-04,5,2,Standard,0,0,0,1
PNR02404,UA,1619,2024-02-04,5,3,Diabetic,0,0,0,0
PNR02405,UA,1620,2024-02-04,3,2,Gluten-Free,0,0,0,0
PNR02406,UA,1620,2024-02-04,2,3,Standard,0,0,0,0
PNR02407,UA,1620,2024-02-04,1,0,Gluten-Free,0,0,0,0
PNR02408,UA,1620,2024-02-04,2,1,Gluten-Free,0,0,0,0
PNR02409,UA,1620,2024-02-04,5,2,Vegetarian,0,0,0,0
PNR02410,UA,1620,2024-02-04,5,3,Kosher,0,0,0,0
PNR02411,UA,1621,2024-02-04,5,2,Low-Sodium,0,0,0,1
PNR02412,UA,1621,2024-02-04,4,2,Low-Sodium,0,0,0,0
PNR02413,UA,1621,2024-02-04,1,3,Vegan,1,0,0,0
PNR02414,UA,1621,2024-02-04,2,3,Low-Sodium,0,0,0,0
PNR02415,UA,1622,2024-02-04,2,2,Gluten-Free,0,0,0,0
PNR02416,UA,1622,2024-02-04,2,4,Gluten-Free,0,0,0,0
PNR02417,UA,1622,2024-02-04,4,3,Standard,0,0,0,1
PNR02418,UA,1623,2024-02-04,6,2,Gluten-Free,1,0,0,0
PNR02419,UA,1623,2024-02-04,1,1,Vegan,0,0,0,0
PNR02420,UA,1623,2024-02-04,1,2,Standard,0,0,0,0
PNR02421,UA,1623,2024-02-04,3,0,Standard,0,0,0,0
PNR02422,UA,1623,2024-02-04,2,2,Kosher,0,0,0,0
PNR02423,UA,1623,2024-02-04,4,3,Halal,0,0,0,0
PNR02424,UA,1630,2024-02-05,4,0,Gluten-Free,0,0,0,1
PNR02425,UA,1630,2024-02-05,3,1,Standard,0,0,0,0
PNR02426,UA,1630,2024-02-05,5,2,Halal,0,0,0,0
PNR02427,UA,1630,2024-02-05,5,0,Vegetarian,0,0,0,0
PNR02428,UA,1630,2024-02-05,5,3,Vegan,0,1,0,0
PNR02429,UA,1631,2024-02-05,2,4,Low-Sodium,0,0,0,0
PNR02430,UA,1631,2024-02-05,1,3,Diabetic,0,0,0,0
PNR02431,UA,1631,2024-02-05,5,4,Vegan,0,0,0,1
PNR02432,UA,1631,2024-02-05,6,4,Diabetic,0,0,0,1
PNR02433,UA,1631,2024-02-05,2,4,Standard,1,0,0,0
PNR02434,UA,1631,2024-02-05,5,1,Vegetarian,0,0,1,1
PNR02435,UA,1631,2024-02-05,5,2,Kosher,0,0,0,0
PNR02436,UA,1631,2024-02-05,3,4,Kosher,0,0,0,0
PNR02437,UA,1632,2024-02-05,3,2,Kosher,0,0,0,0
PNR02438,UA,1632,2024-02-05,3,0,Standard,0,0,0,0
PNR02439,UA,1632,2024-02-05,1,2,Halal,0,0,0,0
PNR02440,UA,1633,2024-02-05,6,1,Kosher,0,0,0,0
PNR02441,UA,1633,2024-02-05,4,4,Halal,0,0,0,0
PNR02442,UA,1633,2024-02-05,5,4,Vegetarian,0,0,0,1
PNR02443,UA,1633,2024-02-05,2,3,Diabetic,0,0,0,0
PNR02444,UA,1633,2024-02-05,1,0,Vegetarian,0,0,0,0
PNR02445,UA,1634,2024-02-05,5,3,Halal,0,0,0,1
PNR02446,UA,1634,2024-02-05,3,2,Vegan,1,0,0,0
PNR02447,UA,1634,2024-02-05,5,3,Gluten-Free,0,0,0,1
PNR02448,UA,1634,2024-02-05,5,1,Vegan,0,0,0,1
PNR02449,UA,1634,2024-02-05,4,3,Halal,0,0,0,0
PNR02450,UA,1635,2024-02-05,4,2,Vegetarian,1,0,0,0
PNR02451,UA,1635,2024-02-05,6,1,Vegan,1,0,0,0
PNR02452,UA,1635,2024-02-05,5,4,Vegetarian,0,0,0,0
PNR02453,UA,1635,2024-02-05,1,2,Halal,0,1,0,0
PNR02454,UA,1635,2024-02-05,1,1,Low-Sodium,0,0,0,0
PNR02455,UA,1635,2024-02-05,2,1,Diabetic,0,0,0,0
PNR02456,UA,1635,2024-02-05,2,4,Gluten-Free,1,0,0,0
PNR02457,UA,1636,2024-02-05,1,2,Kosher,0,0,0,0
PNR02458,UA,1636,2024-02-05,5,4,Diabetic,0,0,0,0
PNR02459,UA,1636,2024-02-05,6,2,Vegetarian,0,0,0,1
PNR02460,UA,1637,2024-02-05,6,4,Standard,0,0,0,0
PNR02461,UA,1637,2024-02-05,6,1,Gluten-Free,0,0,0,1
PNR02462,UA,1637,2024-02-05,3,3,Vegan,0,0,0,0
PNR02463,UA,1637,2024-02-05,3,1,Low-Sodium,0,0,0,0
PNR02464,UA,1637,2024-02-05,3,4,Kosher,0,0,0,0
PNR02465,UA,1637,2024-02-05,4,0,Vegan,0,0,0,1
PNR02466,UA,1637,2024-02-05,6,1,Vegan,0,0,0,0
PNR02467,UA,1637,2024-02-05,1,3,Gluten-Free,0,0,0,0
PNR02468,UA,1638,2024-02-05,6,1,Vegan,0,0,0,1
PNR02469,UA,1638,2024-02-05,6,1,Low-Sodium,0,1,0,0
PNR02470,UA,1638,2024-02-05,2,1,Halal,0,0,0,0
PNR02471,UA,1639,2024-02-05,5,4,Low-Sodium,0,0,0,0
PNR02472,UA,1639,2024-02-05,2,1,Vegetarian,0,0,0,0
PNR02473,UA,1639,2024-02-05,3,3,Diabetic,0,0,0,0
PNR02474,UA,1639,2024-02-05,3,2,Halal,0,0,0,0
PNR02475,UA,1639,2024-02-05,5,4,Vegan,0,0,0,0
PNR02476,UA,1640,2024-02-05,5,3,Diabetic,0,0,0,0
PNR02477,UA,1640,2024-02-05,1,2,Standard,1,0,0,0
PNR02478,UA,1640,2024-02-05,3,2,Low-Sodium,0,0,0,0
PNR02479,UA,1641,2024-02-05,4,2,Halal,0,0,0,0
PNR02480,UA,1641,2024-02-05,5,3,Standard,1,0,0,0
PNR02481,UA,1641,2024-02-05,6,4,Halal,0,0,0,1
PNR02482,UA,1641,2024-02-05,2,1,Vegan,0,0,0,0
PNR02483,UA,1641,2024-02-05,5,2,Gluten-Free,0,0,0,1
PNR02484,UA,1641,2024-02-05,2,3,Vegan,0,0,0,0
PNR02485,UA,1641,2024-02-05,1,1,Diabetic,0,0,0,0
PNR02486,UA,1642,2024-02-05,1,2,Standard,0,0,0,0
PNR02487,UA,1642,2024-02-05,3,1,Standard,0,0,0,0
PNR02488,UA,1642,2024-02-05,4,4,Kosher,0,1,0,0
PNR02489,UA,1642,2024-02-05,4,0,Low-Sodium,0,0,0,0
PNR02490,UA,1642,2024-02-05,5,1,Kosher,1,0,1,0
PNR02491,UA,1642,2024-02-05,5,1,Halal,0,0,0,1
PNR02492,UA,1643,2024-02-05,6,1,Gluten-Free,0,0,0,0
PNR02493,UA,1643,2024-02-05,3,4,Halal,0,0,0,0
PNR02494,UA,1643,2024-02-05,1,2,Vegetarian,0,0,0,0
PNR02495,UA,1643,2024-02-05,1,3,Vegetarian,0,0,1,0
PNR02496,UA,1643,2024-02-05,5,1,Low-Sodium,0,0,0,0
PNR02497,UA,1644,2024-02-05,1,2,Diabetic,0,0,0,0
PNR02498,UA,1644,2024-02-05,4,0,Vegetarian,0,0,0,0
PNR02499,UA,1644,2024-02-05,1,4,Low-Sodium,0,0,0,0
PNR02500,UA,1644,2024-02-05,3,4,Vegetarian,0,0,0,0
PNR02501,UA,1645,2024-02-05,6,1,Vegetarian,0,0,0,1
PNR02502,UA,1645,2024-02-05,1,1,Halal,1,1,0,0
PNR02503,UA,1645,2024-02-05,6,4,Gluten-Free,0,0,0,0
PNR02504,UA,1646,2024-02-05,3,1,Kosher,0,0,0,0
PNR02505,UA,1646,2024-02-05,2,3,Gluten-Free,0,0,0,0
PNR02506,UA,1646,2024-02-05,2,4,Halal,0,0,0,0
PNR02507,UA,1646,2024-02-05,6,0,Diabetic,0,0,0,0
PNR02508,UA,1646,2024-02-05,3,4,Kosher,1,0,0,0
PNR02509,UA,1646,2024-02-05,4,3,Low-Sodium,0,0,0,0
PNR02510,UA,1646,2024-02-05,5,4,Standard,0,0,0,1
PNR02511,UA,1647,2024-02-05,5,0,Gluten-Free,0,0,0,0
PNR02512,UA,1647,2024-02-05,5,1,Low-Sodium,0,1,0,0
PNR02513,UA,1647,2024-02-05,1,4,Diabetic,0,0,0,0
PNR02514,UA,1647,2024-02-05,5,3,Halal,0,0,0,0
PNR02515,UA,1647,2024-02-05,2,0,Kosher,0,0,0,0
PNR02516,UA,1648,2024-02-05,3,1,Diabetic,0,0,0,0
PNR02517,UA,1648,2024-02-05,4,4,Halal,1,0,0,1
PNR02518,UA,1648,2024-02-05,3,3,Vegan,0,0,0,0
PNR02519,UA,1648,2024-02-05,3,3,Halal,0,0,0,0
PNR02520,UA,1648,2024-02-05,4,1,Low-Sodium,0,0,0,1
PNR02521,UA,1648,2024-02-05,4,2,Standard,0,0,0,1
PNR02522,UA,1649,2024-02-05,6,3,Gluten-Free,1,0,0,0
PNR02523,UA,1649,2024-02-05,4,3,Halal,0,0,0,0
PNR02524,UA,1649,2024-02-05,3,2,Kosher,0,0,0,0
PNR02525,UA,1649,2024-02-05,6,1,Halal,0,0,0,0
PNR02526,UA,1649,2024-02-05,3,2,Diabetic,1,0,0,0
PNR02527,UA,1649,2024-02-05,6,2,Low-Sodium,0,0,0,0
PNR02528,UA,1649,2024-02-05,2,2,Kosher,0,0,0,0
PNR02529,UA,1649,2024-02-05,2,2,Vegetarian,0,1,0,0
PNR02530,UA,1650,2024-02-05,4,2,Standard,0,0,0,0
PNR02531,UA,1650,2024-02-05,6,2,Diabetic,0,0,0,1
PNR02532,UA,1650,2024-02-05,6,3,Standard,0,1,0,0
PNR02533,UA,1651,2024-02-05,6,3,Diabetic,1,0,0,0
PNR02534,UA,1651,2024-02-05,4,2,Gluten-Free,0,0,0,1
PNR02535,UA,1651,2024-02-05,5,0,Low-Sodium,0,0,0,0
PNR02536,UA,1651,2024-02-05,4,3,Vegetarian,0,0,0,0
PNR02537,UA,1651,2024-02-05,3,1,Kosher,0,1,0,0
PNR02538,UA,1660,2024-02-06,4,0,Diabetic,0,0,0,1
PNR02539,UA,1660,2024-02-06,1,3,Diabetic,1,0,0,0
PNR02540,UA,1660,2024-02-06,1,0,Diabetic,0,0,0,0
PNR02541,UA,1660,2024-02-06,3,1,Halal,0,0,0,0
PNR02542,UA,1660,2024-02-06,2,2,Gluten-Free,0,0,0,0
PNR02543,UA,1660,2024-02-06,5,3,Vegetarian,0,0,0,0
PNR02544,UA,1660,2024-02-06,6,2,Standard,1,0,0,0
PNR02545,UA,1661,2024-02-06,2,0,Diabetic,0,0,0,0
PNR02546,UA,1661,2024-02-06,6,2,Halal,0,0,0,0
PNR02547,UA,1661,2024-02-06,2,3,Low-Sodium,0,0,0,0
PNR02548,UA,1661,2024-02-06,6,0,Diabetic,0,0,0,0
PNR02549,UA,1661,2024-02-06,3,1,Halal,0,0,0,0
PNR02550,UA,1662,2024-02-06,5,1,Low-Sodium,0,0,0,0
PNR02551,UA,1662,2024-02-06,4,0,Diabetic,0,0,0,0
PNR02552,UA,1662,2024-02-06,2,2,Vegan,0,0,0,0
PNR02553,UA,1662,2024-02-06,1,1,Halal,0,0,0,0
PNR02554,UA,1662,2024-02-06,2,2,Halal,0,0,1,0
PNR02555,UA,1662,2024-02-06,2,2,Kosher,0,0,0,0
PNR02556,UA,1662,2024-02-06,5,0,Gluten-Free,0,0,0,0
PNR02557,UA,1662,2024-02-06,6,0,Vegetarian,0,0,1,0
PNR02558,UA,1663,2024-02-06,5,0,Kosher,0,0,0,1
PNR02559,UA,1663,2024-02-06,5,2,Kosher,0,0,0,1
PNR02560,UA,1663,2024-02-06,5,1,Standard,0,0,0,1
PNR02561,UA,1663,2024-02-06,2,2,Diabetic,0,0,0,0
PNR02562,UA,1663,2024-02-06,4,0,Halal,0,0,0,0
PNR02563,UA,1663,2024-02-06,3,0,Vegan,0,0,0,0
PNR02564,UA,1664,2024-02-06,4,3,Vegan,0,0,0,0
PNR02565,UA,1664,2024-02-06,5,0,Low-Sodium,0,0,0,0
PNR02566,UA,1664,2024-02-06,3,0,Vegetarian,0,0,0,0
PNR02567,UA,1664,2024-02-06,6,0,Low-Sodium,0,0,0,0
PNR02568,UA,1664,2024-02-06,4,3,Gluten-Free,0,0,0,0
PNR02569,UA,1664,2024-02-06,1,2,Halal,0,0,0,0
PNR02570,UA,1664,2024-02-06,5,0,Low-Sodium,0,0,0,1
PNR02571,UA,1664,2024-02-06,1,4,Diabetic,0,0,0,0
PNR02572,UA,1665,2024-02-06,4,1,Kosher,0,0,0,1
PNR02573,UA,1665,2024-02-06,4,1,Diabetic,0,0,0,0
PNR02574,UA,1665,2024-02-06,2,2,Low-Sodium,1,1,0,0
PNR02575,UA,1666,2024-02-06,3,1,Halal,1,0,0,0
PNR02576,UA,1666,2024-02-06,6,0,Standard,0,1,0,0
PNR02577,UA,1666,2024-02-06,1,2,Low-Sodium,0,0,0,0
PNR02578,UA,1667,2024-02-06,4,2,Standard,0,0,0,0
PNR02579,UA,1667,2024-02-06,5,4,Vegan,0,0,0,0
PNR02580,UA,1667,2024-02-06,3,0,Gluten-Free,0,0,0,0
PNR02581,UA,1667,2024-02-06,1,0,Standard,1,0,0,0
PNR02582,UA,1667,2024-02-06,4,4,Kosher,0,0,0,0
PNR02583,UA,1668,2024-02-06,3,4,Diabetic,1,0,0,0
PNR02584,UA,1668,2024-02-06,6,0,Diabetic,0,0,0,1
PNR02585,UA,1668,2024-02-06,6,1,Diabetic,0,0,0,0
PNR02586,UA,1668,2024-02-06,6,2,Kosher,0,0,0,0
PNR02587,UA,1668,2024-02-06,3,4,Vegetarian,0,0,0,0
PNR02588,UA,1668,2024-02-06,2,1,Diabetic,0,0,0,0
PNR02589,UA,1668,2024-02-06,4,0,Kosher,1,0,0,0
PNR02590,UA,1669,2024-02-06,4,1,Vegan,0,0,0,0
PNR02591,UA,1669,2024-02-06,6,3,Low-Sodium,0,0,0,0
PNR02592,UA,1669,2024-02-06,5,1,Standard,0,0,0,0
PNR02593,UA,1669,2024-02-06,5,3,Standard,0,1,0,1
PNR02594,UA,1670,2024-02-06,2,4,Low-Sodium,0,0,0,0
PNR02595,UA,1670,2024-02-06,6,1,Low-Sodium,0,0,0,0
PNR02596,UA,1670,2024-02-06,5,1,Vegetarian,0,0,0,0
PNR02597,UA,1670,2024-02-06,4,1,Vegetarian,0,0,0,1
PNR02598,UA,1670,2024-02-06,2,0,Vegetarian,0,0,0,0
PNR02599,UA,1670,2024-02-06,4,1,Vegan,0,0,0,1
PNR02600,UA,1671,2024-02-06,6,1,Kosher,0,0,0,1
PNR02601,UA,1671,2024-02-06,6,4,Low-Sodium,0,0,0,0
PNR02602,UA,1671,2024-02-06,2,1,Halal,0,0,0,0
PNR02603,UA,1671,2024-02-06,1,1,Low-Sodium,0,0,0,0
PNR02604,UA,1671,2024-02-06,2,1,Standard,0,0,0,0
PNR02605,UA,1672,2024-02-06,6,1,Standard,0,0,0,1
PNR02606,UA,1672,2024-02-06,2,0,Kosher,0,0,0,0
PNR02607,UA,1672,2024-02-06,2,4,Kosher,0,0,0,0
PNR02608,UA,1672,2024-02-06,6,1,Kosher,1,0,0,0
PNR02609,UA,1672,2024-02-06,1,0,Standard,0,0,0,0
PNR02610,UA,1672,2024-02-06,4,4,Vegetarian,0,0,0,0
PNR02611,UA,1672,2024-02-06,2,3,Standard,0,0,0,0
PNR02612,UA,1673,2024-02-06,1,3,Gluten-Free,0,0,0,0
PNR02613,UA,1673,2024-02-06,4,0,Vegetarian,1,0,0,1
PNR02614,UA,1673,2024-02-06,6,2,Vegetarian,1,0,0,0
PNR02615,UA,1673,2024-02-06,1,3,Kosher,0,0,0,0
PNR02616,UA,1674,2024-02-06,6,2,Halal,0,0,0,1
PNR02617,UA,1674,2024-02-06,6,1,Halal,0,0,0,0
PNR02618,UA,1674,2024-02-06,6,2,Vegan,0,0,0,1
PNR02619,UA,1674,2024-02-06,6,2,Vegan,0,0,0,0
PNR02620,UA,1675,2024-02-06,4,2,Halal,1,1,0,1
PNR02621,UA,1675,2024-02-06,3,2,Standard,0,0,0,0
PNR02622,UA,1675,2024-02-06,4,1,Vegan,1,0,0,0
PNR02623,UA,1676,2024-02-06,1,3,Kosher,0,0,0,0
PNR02624,UA,1676,2024-02-06,1,3,Vegetarian,0,0,0,0
PNR02625,UA,1676,2024-02-06,4,2,Vegetarian,0,0,0,0
PNR02626,UA,1676,2024-02-06,6,4,Vegetarian,1,0,0,1
PNR02627,UA,1690,2024-02-07,1,1,Vegetarian,0,0,0,0
PNR02628,UA,1690,2024-02-07,4,4,Diabetic,0,0,0,0
PNR02629,UA,1690,2024-02-07,6,1,Halal,0,0,0,1
PNR02630,UA,1691,2024-02-07,5,1,Gluten-Free,0,0,0,0
PNR02631,UA,1691,2024-02-07,4,4,Vegetarian,0,0,0,0
PNR02632,UA,1691,2024-02-07,2,2,Gluten-Free,0,0,0,0
PNR02633,UA,1691,2024-02-07,3,3,Halal,0,0,0,0
PNR02634,UA,1691,2024-02-07,3,1,Vegan,0,0,0,0
PNR02635,UA,1691,2024-02-07,3,4,Vegetarian,0,0,1,0
PNR02636,UA,1691,2024-02-07,4,4,Gluten-Free,0,1,0,0
PNR02637,UA,1692,2024-02-07,2,1,Diabetic,0,0,0,0
PNR02638,UA,1692,2024-02-07,6,2,Standard,0,0,0,0
