pnr_id,remark_code,remark_text,remark_category,priority_level,created_date,resolved_date,status
PNR01562,SSR,Pet travel approved,Special Service,Medium,2024-01-28T12:38:00,2024-01-28T13:37:00,Pending
PNR01562,SSR,Stretcher case,Special Service,High,2024-01-28T13:23:00,2024-01-28T13:43:00,Resolved
PNR01563,SSR,Service animal onboard,Special Service,High,2024-01-28T12:37:00,2024-01-28T13:01:00,Resolved
PNR01563,SSR,Standard meal confirmed,Special Service,High,2024-01-28T14:28:00,2024-01-28T14:51:00,Resolved
PNR01564,SSR,Oxygen equipment required,Special Service,Low,2024-01-28T13:28:00,2024-01-28T14:36:00,Resolved
PNR01564,SSR,Vegetarian meal confirmed,Special Service,Low,2024-01-28T16:23:00,2024-01-28T17:35:00,Resolved
PNR01565,SSR,Standard meal preference,Special Service,High,2024-01-28T15:48:00,2024-01-28T17:35:00,Resolved
PNR01565,SSR,Standard meal confirmed,Special Service,Medium,2024-01-28T14:12:00,2024-01-28T14:53:00,Resolved
PNR01566,SSR,Extra legroom requested,Special Service,Low,2024-01-28T20:32:00,2024-01-28T22:11:00,Resolved
PNR01566,SSR,Pet travel approved,Special Service,Low,2024-01-28T21:33:00,2024-01-28T21:55:00,Resolved
PNR01566,SSR,Medical assistance required,Special Service,High,2024-01-28T19:07:00,2024-01-28T20:33:00,Resolved
PNR01568,SSR,Group booking confirmed,Special Service,Medium,2024-01-28T18:28:00,2024-01-28T19:14:00,Pending
PNR01569,SSR,Gluten-free meal confirmed,Special Service,Medium,2024-01-28T19:12:00,2024-01-28T20:11:00,Resolved
PNR01569,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-01-28T16:34:00,2024-01-28T17:03:00,Resolved
PNR01569,SSR,Stretcher case,Special Service,Medium,2024-01-28T18:17:00,2024-01-28T18:38:00,Resolved
PNR01570,SSR,Oxygen equipment required,Special Service,High,2024-01-28T19:09:00,2024-01-28T20:52:00,Resolved
PNR01570,SSR,Wheelchair assistance needed,Special Service,Low,2024-01-28T16:33:00,2024-01-28T16:49:00,Resolved
PNR01570,SSR,Group booking special handling,Special Service,High,2024-01-28T16:36:00,2024-01-28T16:47:00,Resolved
PNR01571,SSR,Unaccompanied minor,Special Service,High,2024-01-28T16:47:00,2024-01-28T18:07:00,Resolved
PNR01572,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-28T15:05:00,2024-01-28T16:38:00,Pending
PNR01572,SSR,Extra legroom requested,Special Service,Low,2024-01-28T16:30:00,2024-01-28T16:59:00,Resolved
PNR01572,SSR,Pet travel confirmed,Special Service,High,2024-01-28T16:37:00,2024-01-28T17:15:00,Resolved
PNR01574,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-28T12:12:00,2024-01-28T12:56:00,Resolved
PNR01574,SSR,Gluten-free meal requested,Special Service,Low,2024-01-28T10:31:00,2024-01-28T11:33:00,Resolved
PNR01574,SSR,Service animal onboard,Special Service,High,2024-01-28T09:27:00,2024-01-28T10:55:00,Resolved
PNR01576,SSR,Extra legroom requested,Special Service,High,2024-01-28T11:00:00,2024-01-28T12:24:00,Resolved
PNR01576,SSR,Pet travel approved,Special Service,Medium,2024-01-28T10:52:00,2024-01-28T11:16:00,Resolved
PNR01578,SSR,Group booking confirmed,Special Service,Low,2024-01-28T13:04:00,2024-01-28T13:29:00,Resolved
PNR01579,SSR,Medical assistance required,Special Service,High,2024-01-28T17:51:00,2024-01-28T18:17:00,Resolved
PNR01580,SSR,Gluten-free meal confirmed,Special Service,Low,2024-01-28T17:44:00,2024-01-28T19:00:00,Resolved
PNR01583,SSR,Service animal onboard,Special Service,Medium,2024-01-28T18:29:00,2024-01-28T20:26:00,Resolved
PNR01583,SSR,Medical assistance required,Special Service,Low,2024-01-28T18:02:00,2024-01-28T18:34:00,Resolved
PNR01585,SSR,Special baggage: musical instrument,Special Service,Low,2024-01-28T15:58:00,2024-01-28T16:14:00,Resolved
PNR01585,SSR,Pet travel confirmed,Special Service,Low,2024-01-28T15:18:00,2024-01-28T16:20:00,Resolved
PNR01585,SSR,Gluten-free meal requested,Special Service,High,2024-01-28T13:56:00,2024-01-28T15:02:00,Resolved
PNR01586,SSR,Special baggage: musical instrument,Special Service,Low,2024-01-28T12:42:00,2024-01-28T13:34:00,Resolved
PNR01586,SSR,Extra legroom requested,Special Service,Low,2024-01-28T11:49:00,2024-01-28T12:14:00,Resolved
PNR01587,SSR,Group booking confirmed,Special Service,High,2024-01-28T12:11:00,2024-01-28T14:03:00,Resolved
PNR01588,SSR,Pet travel approved,Special Service,High,2024-01-28T14:09:00,2024-01-28T16:06:00,Resolved
PNR01589,SSR,Extra legroom requested,Special Service,Low,2024-01-28T15:28:00,2024-01-28T16:12:00,Resolved
PNR01589,SSR,Oxygen equipment required,Special Service,Low,2024-01-28T15:47:00,2024-01-28T16:00:00,Resolved
PNR01590,SSR,Pet travel confirmed,Special Service,High,2024-01-28T08:51:00,2024-01-28T09:36:00,Pending
PNR01591,SSR,Extra legroom requested,Special Service,Low,2024-01-28T08:42:00,2024-01-28T09:54:00,Pending
PNR01593,SSR,Deaf/hard of hearing passenger,Special Service,Low,2024-01-28T04:19:00,2024-01-28T04:49:00,Resolved
PNR01593,SSR,Standard meal preference,Special Service,High,2024-01-28T06:15:00,2024-01-28T06:45:00,Resolved
PNR01593,SSR,Vegetarian meal confirmed,Special Service,Low,2024-01-28T02:44:00,2024-01-28T04:21:00,Pending
PNR01596,SSR,Bassinet seat requested,Special Service,Low,2024-01-28T05:53:00,2024-01-28T06:53:00,Resolved
PNR01596,SSR,Extra legroom requested,Special Service,Low,2024-01-28T02:46:00,2024-01-28T03:33:00,Resolved
PNR01596,SSR,Gluten-free meal requested,Special Service,Medium,2024-01-28T03:24:00,2024-01-28T04:24:00,Resolved
PNR01599,SSR,Pet travel approved,Special Service,High,2024-01-28T19:40:00,2024-01-28T20:57:00,Resolved
PNR01600,SSR,Pet travel confirmed,Special Service,Medium,2024-01-28T18:45:00,2024-01-28T20:26:00,Resolved
PNR01600,SSR,Group booking special handling,Special Service,High,2024-01-28T19:53:00,2024-01-28T20:45:00,Resolved
PNR01600,SSR,Vegetarian meal requested,Special Service,High,2024-01-28T16:51:00,2024-01-28T17:49:00,Resolved
PNR01601,SSR,Group booking confirmed,Special Service,Low,2024-01-28T16:46:00,2024-01-28T17:23:00,Resolved
PNR01601,SSR,Pet travel approved,Special Service,Low,2024-01-28T17:29:00,2024-01-28T18:26:00,Resolved
PNR01603,SSR,Bassinet seat requested,Special Service,Medium,2024-01-28T20:12:00,2024-01-28T21:44:00,Resolved
PNR01603,SSR,Pet travel confirmed,Special Service,Medium,2024-01-28T20:16:00,2024-01-28T21:21:00,Resolved
PNR01603,SSR,Stretcher case,Special Service,Medium,2024-01-28T21:09:00,2024-01-28T23:04:00,Resolved
PNR01604,SSR,Unaccompanied minor,Special Service,Medium,2024-01-28T05:43:00,2024-01-28T06:27:00,Resolved
PNR01604,SSR,Pet travel approved,Special Service,Low,2024-01-28T07:31:00,2024-01-28T09:03:00,Resolved
PNR01604,SSR,Gluten-free meal requested,Special Service,Medium,2024-01-28T05:48:00,2024-01-28T07:36:00,Resolved
PNR01605,SSR,Group booking special handling,Special Service,Medium,2024-01-28T09:15:00,2024-01-28T09:56:00,Pending
PNR01605,SSR,Special baggage: musical instrument,Special Service,Low,2024-01-28T05:59:00,2024-01-28T07:56:00,Resolved
PNR01605,SSR,Vegetarian meal confirmed,Special Service,Low,2024-01-28T06:40:00,2024-01-28T07:52:00,Resolved
PNR01606,SSR,Special baggage: musical instrument,Special Service,Low,2024-01-28T08:58:00,2024-01-28T10:10:00,Resolved
PNR01606,SSR,Pet travel confirmed,Special Service,Medium,2024-01-28T09:03:00,2024-01-28T10:13:00,Resolved
PNR01606,SSR,Group booking special handling,Special Service,Low,2024-01-28T08:13:00,2024-01-28T08:34:00,Pending
PNR01607,SSR,Stretcher case,Special Service,High,2024-01-28T05:26:00,2024-01-28T05:52:00,Resolved
PNR01607,SSR,Stretcher case,Special Service,Medium,2024-01-28T06:04:00,2024-01-28T08:00:00,Resolved
PNR01608,SSR,Gluten-free meal requested,Special Service,Low,2024-01-28T09:15:00,2024-01-28T10:12:00,Resolved
PNR01608,SSR,Standard meal confirmed,Special Service,Medium,2024-01-28T09:45:00,2024-01-28T11:04:00,Resolved
PNR01608,SSR,Standard meal confirmed,Special Service,High,2024-01-28T10:16:00,2024-01-28T10:34:00,Pending
PNR01609,SSR,Gluten-free meal requested,Special Service,Low,2024-01-28T09:50:00,2024-01-28T10:52:00,Resolved
PNR01609,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-28T11:49:00,2024-01-28T12:00:00,Pending
PNR01609,SSR,Stretcher case,Special Service,Medium,2024-01-28T11:32:00,2024-01-28T13:04:00,Resolved
PNR01612,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-28T14:46:00,2024-01-28T15:55:00,Resolved
PNR01612,SSR,Oxygen equipment required,Special Service,High,2024-01-28T17:02:00,2024-01-28T18:47:00,Resolved
PNR01613,SSR,Group booking confirmed,Special Service,Low,2024-01-28T13:11:00,2024-01-28T13:41:00,Resolved
PNR01613,SSR,Group booking special handling,Special Service,High,2024-01-28T13:09:00,2024-01-28T14:02:00,Resolved
PNR01613,SSR,Wheelchair assistance needed,Special Service,High,2024-01-28T14:10:00,2024-01-28T14:54:00,Resolved
PNR01614,SSR,Stretcher case,Special Service,Medium,2024-01-28T14:48:00,2024-01-28T16:20:00,Resolved
PNR01615,SSR,Gluten-free meal requested,Special Service,Low,2024-01-28T07:15:00,2024-01-28T08:27:00,Resolved
PNR01615,SSR,Oxygen equipment required,Special Service,Medium,2024-01-28T06:36:00,2024-01-28T07:08:00,Resolved
PNR01615,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-01-28T05:36:00,2024-01-28T07:36:00,Pending
PNR01617,SSR,Gluten-free meal requested,Special Service,High,2024-01-28T06:35:00,2024-01-28T07:06:00,Resolved
PNR01617,SSR,Special baggage: musical instrument,Special Service,Low,2024-01-28T07:51:00,2024-01-28T08:09:00,Pending
PNR01618,SSR,Wheelchair assistance needed,Special Service,High,2024-01-28T04:14:00,2024-01-28T05:23:00,Resolved
PNR01619,SSR,Wheelchair assistance needed,Special Service,Low,2024-01-28T06:12:00,2024-01-28T07:37:00,Resolved
PNR01620,SSR,Vegetarian meal requested,Special Service,Low,2024-01-28T06:21:00,2024-01-28T06:52:00,Resolved
PNR01621,SSR,Deaf/hard of hearing passenger,Special Service,Low,2024-01-28T06:46:00,2024-01-28T08:16:00,Resolved
PNR01621,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-28T05:53:00,2024-01-28T07:40:00,Resolved
PNR01621,SSR,Stretcher case,Special Service,Low,2024-01-28T07:07:00,2024-01-28T09:01:00,Resolved
PNR01622,SSR,Vegetarian meal requested,Special Service,Low,2024-01-28T04:11:00,2024-01-28T06:08:00,Resolved
PNR01623,SSR,Gluten-free meal requested,Special Service,Medium,2024-01-28T10:15:00,2024-01-28T10:52:00,Resolved
PNR01623,SSR,Special baggage: musical instrument,Special Service,Medium,2024-01-28T12:23:00,2024-01-28T13:07:00,Resolved
PNR01623,SSR,Bassinet seat requested,Special Service,Medium,2024-01-28T13:36:00,2024-01-28T15:12:00,Resolved
PNR01624,SSR,Medical assistance required,Special Service,High,2024-01-28T09:23:00,2024-01-28T11:05:00,Resolved
PNR01625,SSR,Unaccompanied minor confirmed,Special Service,High,2024-01-28T11:04:00,2024-01-28T11:24:00,Resolved
PNR01625,SSR,Standard meal confirmed,Special Service,High,2024-01-28T13:15:00,2024-01-28T13:37:00,Resolved
PNR01625,SSR,Medical assistance required,Special Service,High,2024-01-28T12:36:00,2024-01-28T13:40:00,Resolved
PNR01627,SSR,Gluten-free meal confirmed,Special Service,Low,2024-01-28T10:45:00,2024-01-28T11:06:00,Pending
PNR01627,SSR,Pet travel confirmed,Special Service,High,2024-01-28T09:27:00,2024-01-28T10:34:00,Pending
PNR01628,SSR,Standard meal confirmed,Special Service,Medium,2024-01-28T12:17:00,2024-01-28T12:36:00,Resolved
PNR01628,SSR,Bassinet seat requested,Special Service,Low,2024-01-28T11:12:00,2024-01-28T12:43:00,Resolved
PNR01629,SSR,Pet travel approved,Special Service,Medium,2024-01-29T08:52:00,2024-01-29T09:26:00,Resolved
PNR01629,SSR,Standard meal preference,Special Service,Low,2024-01-29T09:48:00,2024-01-29T10:53:00,Resolved
PNR01629,SSR,Service animal onboard,Special Service,High,2024-01-29T11:29:00,2024-01-29T13:05:00,Resolved
PNR01630,SSR,Unaccompanied minor confirmed,Special Service,High,2024-01-29T10:23:00,2024-01-29T11:57:00,Resolved
PNR01630,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-29T09:16:00,2024-01-29T10:23:00,Resolved
PNR01631,SSR,Service animal onboard,Special Service,High,2024-01-29T10:03:00,2024-01-29T10:50:00,Resolved
PNR01631,SSR,Pet travel confirmed,Special Service,Medium,2024-01-29T08:53:00,2024-01-29T10:36:00,Pending
PNR01632,SSR,Oxygen equipment required,Special Service,High,2024-01-29T09:26:00,2024-01-29T10:58:00,Resolved
PNR01634,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-29T09:43:00,2024-01-29T10:40:00,Pending
PNR01635,SSR,Pet travel approved,Special Service,Medium,2024-01-29T08:50:00,2024-01-29T10:44:00,Resolved
PNR01635,SSR,Wheelchair assistance needed,Special Service,High,2024-01-29T10:33:00,2024-01-29T11:29:00,Resolved
PNR01638,SSR,Group booking confirmed,Special Service,Low,2024-01-29T17:45:00,2024-01-29T18:55:00,Resolved
PNR01639,SSR,Gluten-free meal confirmed,Special Service,High,2024-01-29T14:51:00,2024-01-29T15:45:00,Resolved
PNR01639,SSR,Group booking special handling,Special Service,Medium,2024-01-29T16:34:00,2024-01-29T17:34:00,Resolved
PNR01640,SSR,Group booking confirmed,Special Service,Low,2024-01-29T15:31:00,2024-01-29T17:08:00,Resolved
PNR01641,SSR,Gluten-free meal confirmed,Special Service,High,2024-01-29T18:17:00,2024-01-29T19:47:00,Resolved
PNR01641,SSR,Stretcher case,Special Service,High,2024-01-29T16:14:00,2024-01-29T17:14:00,Resolved
PNR01642,SSR,Extra legroom requested,Special Service,Medium,2024-01-29T15:29:00,2024-01-29T17:01:00,Resolved
PNR01643,SSR,Medical assistance required,Special Service,Medium,2024-01-29T17:21:00,2024-01-29T17:59:00,Resolved
PNR01643,SSR,Gluten-free meal requested,Special Service,High,2024-01-29T15:46:00,2024-01-29T17:07:00,Resolved
PNR01645,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-29T14:56:00,2024-01-29T15:51:00,Resolved
PNR01645,SSR,Vegetarian meal confirmed,Special Service,Low,2024-01-29T17:09:00,2024-01-29T17:32:00,Pending
PNR01645,SSR,Group booking confirmed,Special Service,Low,2024-01-29T14:58:00,2024-01-29T15:46:00,Resolved
PNR01646,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-29T16:58:00,2024-01-29T17:11:00,Resolved
PNR01646,SSR,Group booking confirmed,Special Service,High,2024-01-29T16:47:00,2024-01-29T17:11:00,Resolved
PNR01646,SSR,Extra legroom requested,Special Service,High,2024-01-29T17:29:00,2024-01-29T18:56:00,Resolved
PNR01647,SSR,Standard meal preference,Special Service,Medium,2024-01-29T17:09:00,2024-01-29T17:24:00,Resolved
PNR01647,SSR,Pet travel confirmed,Special Service,Medium,2024-01-29T18:04:00,2024-01-29T19:50:00,Resolved
PNR01648,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-01-29T15:08:00,2024-01-29T15:32:00,Resolved
PNR01648,SSR,Standard meal confirmed,Special Service,Low,2024-01-29T15:33:00,2024-01-29T16:05:00,Resolved
PNR01648,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-29T17:33:00,2024-01-29T18:57:00,Resolved
PNR01649,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-29T16:38:00,2024-01-29T17:41:00,Resolved
PNR01649,SSR,Medical assistance required,Special Service,Medium,2024-01-29T14:44:00,2024-01-29T15:45:00,Resolved
PNR01650,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-29T15:16:00,2024-01-29T16:41:00,Resolved
PNR01650,SSR,Oxygen equipment required,Special Service,High,2024-01-29T14:21:00,2024-01-29T16:17:00,Resolved
PNR01650,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-29T13:45:00,2024-01-29T14:31:00,Resolved
PNR01651,SSR,Standard meal confirmed,Special Service,High,2024-01-29T17:51:00,2024-01-29T19:50:00,Resolved
PNR01651,SSR,Extra legroom requested,Special Service,Low,2024-01-29T22:11:00,2024-01-29T23:07:00,Resolved
PNR01654,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-29T21:58:00,2024-01-29T23:40:00,Pending
PNR01655,SSR,Unaccompanied minor confirmed,Special Service,High,2024-01-29T19:17:00,2024-01-29T20:50:00,Resolved
PNR01658,SSR,Pet travel confirmed,Special Service,High,2024-01-29T20:16:00,2024-01-29T21:29:00,Resolved
PNR01661,SSR,Pet travel confirmed,Special Service,High,2024-01-29T17:49:00,2024-01-29T18:07:00,Resolved
PNR01661,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-01-29T20:35:00,2024-01-29T21:31:00,Resolved
PNR01661,SSR,Deaf/hard of hearing passenger,Special Service,Low,2024-01-29T18:13:00,2024-01-29T20:02:00,Pending
PNR01664,SSR,Bassinet seat requested,Special Service,High,2024-01-29T17:11:00,2024-01-29T19:09:00,Resolved
PNR01664,SSR,Gluten-free meal confirmed,Special Service,Low,2024-01-29T18:53:00,2024-01-29T20:08:00,Resolved
PNR01665,SSR,Gluten-free meal requested,Special Service,Low,2024-01-29T20:02:00,2024-01-29T20:38:00,Resolved
PNR01667,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-29T20:31:00,2024-01-29T20:53:00,Resolved
PNR01667,SSR,Unaccompanied minor,Special Service,Low,2024-01-29T19:08:00,2024-01-29T20:33:00,Resolved
PNR01667,SSR,Group booking special handling,Special Service,High,2024-01-29T17:27:00,2024-01-29T17:38:00,Resolved
PNR01668,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-29T19:36:00,2024-01-29T21:31:00,Resolved
PNR01670,SSR,Pet travel confirmed,Special Service,High,2024-01-29T19:17:00,2024-01-29T19:30:00,Pending
PNR01670,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-29T18:11:00,2024-01-29T18:28:00,Resolved
PNR01670,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-29T17:18:00,2024-01-29T18:16:00,Resolved
PNR01671,SSR,Unaccompanied minor,Special Service,Low,2024-01-29T06:00:00,2024-01-29T07:04:00,Resolved
PNR01671,SSR,Wheelchair assistance needed,Special Service,Medium,2024-01-29T03:34:00,2024-01-29T04:09:00,Pending
PNR01671,SSR,Gluten-free meal requested,Special Service,Low,2024-01-29T06:03:00,2024-01-29T06:16:00,Resolved
PNR01673,SSR,Medical assistance required,Special Service,Medium,2024-01-29T05:20:00,2024-01-29T06:33:00,Resolved
PNR01673,SSR,Gluten-free meal confirmed,Special Service,High,2024-01-29T05:24:00,2024-01-29T07:11:00,Resolved
PNR01674,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-01-29T15:37:00,2024-01-29T16:50:00,Resolved
PNR01674,SSR,Group booking confirmed,Special Service,Medium,2024-01-29T15:54:00,2024-01-29T16:56:00,Resolved
PNR01675,SSR,Special baggage: musical instrument,Special Service,High,2024-01-29T13:03:00,2024-01-29T14:08:00,Resolved
PNR01675,SSR,Stretcher case,Special Service,High,2024-01-29T12:56:00,2024-01-29T14:40:00,Resolved
PNR01676,SSR,Wheelchair assistance needed,Special Service,High,2024-01-29T13:43:00,2024-01-29T13:53:00,Resolved
PNR01677,SSR,Vegetarian meal requested,Special Service,Low,2024-01-29T13:21:00,2024-01-29T15:17:00,Resolved
PNR01677,SSR,Group booking confirmed,Special Service,Medium,2024-01-29T12:14:00,2024-01-29T14:10:00,Resolved
PNR01677,SSR,Medical assistance required,Special Service,Medium,2024-01-29T16:07:00,2024-01-29T17:52:00,Resolved
PNR01678,SSR,Unaccompanied minor,Special Service,Medium,2024-01-29T15:38:00,2024-01-29T16:47:00,Resolved
PNR01679,SSR,Pet travel confirmed,Special Service,Medium,2024-01-29T12:21:00,2024-01-29T12:49:00,Resolved
PNR01679,SSR,Pet travel approved,Special Service,High,2024-01-29T13:34:00,2024-01-29T14:54:00,Resolved
PNR01679,SSR,Unaccompanied minor confirmed,Special Service,High,2024-01-29T14:30:00,2024-01-29T15:43:00,Resolved
PNR01680,SSR,Pet travel approved,Special Service,Low,2024-01-29T10:55:00,2024-01-29T11:21:00,Pending
PNR01681,SSR,Stretcher case,Special Service,Medium,2024-01-29T09:23:00,2024-01-29T11:03:00,Resolved
PNR01681,SSR,Vegetarian meal confirmed,Special Service,Low,2024-01-29T10:07:00,2024-01-29T11:45:00,Resolved
